id;the_geom;junction;type;lanes;maxspeed;oneway;foot;bicycle;access;bus;parking_la;sidewalk;cycleway
roads.1723;MULTILINESTRING ((1.5025018 43.5239182, 1.5004432 43.52475599999998));;cycleway;1;50.0;;;;;;;;
roads.1724;MULTILINESTRING ((1.5004432 43.52475599999998, 1.5025018 43.5239182));;cycleway;1;50.0;;;;;;;;
roads.1725;MULTILINESTRING ((1.5004432 43.52475599999998, 1.5000240000000002 43.5249266));;cycleway;1;50.0;;;;;;;;
roads.1726;MULTILINESTRING ((1.5000240000000002 43.5249266, 1.5004432 43.52475599999998));;cycleway;1;50.0;;;;;;;;
roads.1727;MULTILINESTRING ((1.5000240000000002 43.5249266, 1.4999489000000001 43.524879999999996, 1.4998012999999997 43.5248372, 1.4997378 43.52483999999999));;cycleway;1;50.0;;;;;;;;
roads.1728;MULTILINESTRING ((1.4997378 43.52483999999999, 1.4998012999999997 43.5248372, 1.4999489000000001 43.524879999999996, 1.5000240000000002 43.5249266));;cycleway;1;50.0;;;;;;;;
roads.1729;MULTILINESTRING ((1.4997378 43.52483999999999, 1.4996270000000003 43.524844999999985, 1.4994768000000003 43.5248955));;cycleway;1;50.0;;;;;;;;
roads.1730;MULTILINESTRING ((1.4994768000000003 43.5248955, 1.4996270000000003 43.524844999999985, 1.4997378 43.52483999999999));;cycleway;1;50.0;;;;;;;;
roads.1731;MULTILINESTRING ((1.4994768000000003 43.5248955, 1.4993803999999997 43.52498179999999));;cycleway;1;50.0;;;;;;;;
roads.1732;MULTILINESTRING ((1.4993803999999997 43.52498179999999, 1.4994768000000003 43.5248955));;cycleway;1;50.0;;;;;;;;
roads.1733;MULTILINESTRING ((1.4993803999999997 43.52498179999999, 1.499348 43.52507439999999));;cycleway;1;50.0;;;;;;;;
roads.1734;MULTILINESTRING ((1.499348 43.52507439999999, 1.4993803999999997 43.52498179999999));;cycleway;1;50.0;;;;;;;;
roads.1735;MULTILINESTRING ((1.499348 43.52507439999999, 1.4993588 43.525202799999995, 1.4994258 43.525298099999986, 1.4995331000000003 43.52537009999998));;cycleway;1;50.0;;;;;;;;
roads.1736;MULTILINESTRING ((1.4995331000000003 43.52537009999998, 1.4994258 43.525298099999986, 1.4993588 43.525202799999995, 1.499348 43.52507439999999));;cycleway;1;50.0;;;;;;;;
roads.1737;MULTILINESTRING ((1.5000669 43.52532730000001, 1.5001152 43.525210600000015, 1.5001366000000005 43.5250881, 1.5000964 43.5249889));;cycleway;1;50.0;;;;;;;;
roads.1738;MULTILINESTRING ((1.5000964 43.5249889, 1.5001366000000005 43.5250881, 1.5001152 43.525210600000015, 1.5000669 43.52532730000001));;cycleway;1;50.0;;;;;;;;
roads.1739;MULTILINESTRING ((1.5000964 43.5249889, 1.5000240000000002 43.5249266));;cycleway;1;50.0;;;;;;;;
roads.1740;MULTILINESTRING ((1.5000240000000002 43.5249266, 1.5000964 43.5249889));;cycleway;1;50.0;;;;;;;;
roads.1741;MULTILINESTRING ((1.499348 43.52507439999999, 1.4991581 43.524963699999994, 1.4979711 43.52442059999999, 1.4969028 43.523860199999994));;cycleway;1;50.0;;;;;;;;
roads.1742;MULTILINESTRING ((1.4969028 43.523860199999994, 1.4979711 43.52442059999999, 1.4991581 43.524963699999994, 1.499348 43.52507439999999));;cycleway;1;50.0;;;;;;;;
roads.1743;MULTILINESTRING ((1.4969028 43.523860199999994, 1.4963017999999997 43.52354199999999, 1.4960194999999998 43.523417199999976));;cycleway;1;50.0;;;;;;;;
roads.1744;MULTILINESTRING ((1.4960194999999998 43.523417199999976, 1.4963017999999997 43.52354199999999, 1.4969028 43.523860199999994));;cycleway;1;50.0;;;;;;;;
roads.1745;MULTILINESTRING ((1.4960194999999998 43.523417199999976, 1.4958685000000003 43.52335039999999, 1.4954261000000002 43.52319889999999));;cycleway;1;50.0;;;;;;;;
roads.1746;MULTILINESTRING ((1.4954261000000002 43.52319889999999, 1.4958685000000003 43.52335039999999, 1.4960194999999998 43.523417199999976));;cycleway;1;50.0;;;;;;;;
roads.1747;MULTILINESTRING ((1.4954261000000002 43.52319889999999, 1.4951270000000003 43.5231143, 1.4948254 43.523028));;cycleway;1;50.0;;;;;;;;
roads.1748;MULTILINESTRING ((1.4948254 43.523028, 1.4951270000000003 43.5231143, 1.4954261000000002 43.52319889999999));;cycleway;1;50.0;;;;;;;;
roads.1749;MULTILINESTRING ((1.4948254 43.523028, 1.4947393999999998 43.52304129999999));;cycleway;1;50.0;;;;;;;;
roads.1750;MULTILINESTRING ((1.4947393999999998 43.52304129999999, 1.4948254 43.523028));;cycleway;1;50.0;;;;;;;;
roads.1751;MULTILINESTRING ((1.4994768000000003 43.5248955, 1.4993339 43.52490910000001, 1.4985458999999999 43.524553299999994, 1.4969755 43.52373909999997));;cycleway;1;50.0;;;;;;;;
roads.1752;MULTILINESTRING ((1.4969755 43.52373909999997, 1.4985458999999999 43.524553299999994, 1.4993339 43.52490910000001, 1.4994768000000003 43.5248955));;cycleway;1;50.0;;;;;;;;
roads.1753;MULTILINESTRING ((1.4969755 43.52373909999997, 1.4963802000000002 43.52342429999998));;cycleway;1;50.0;;;;;;;;
roads.1754;MULTILINESTRING ((1.4963802000000002 43.52342429999998, 1.4969755 43.52373909999997));;cycleway;1;50.0;;;;;;;;
roads.1755;MULTILINESTRING ((1.4963802000000002 43.52342429999998, 1.4955975 43.52310469999998, 1.4950386 43.52294449999998, 1.4948871999999997 43.52285619999999));;cycleway;1;50.0;;;;;;;;
roads.1756;MULTILINESTRING ((1.4948871999999997 43.52285619999999, 1.4950386 43.52294449999998, 1.4955975 43.52310469999998, 1.4963802000000002 43.52342429999998));;cycleway;1;50.0;;;;;;;;
roads.1757;MULTILINESTRING ((1.4948871999999997 43.52285619999999, 1.4947983999999999 43.52264009999999));;cycleway;1;50.0;;;;;;;;
roads.1758;MULTILINESTRING ((1.4947983999999999 43.52264009999999, 1.4948871999999997 43.52285619999999));;cycleway;1;50.0;;;;;;;;
roads.1759;MULTILINESTRING ((1.5133964 43.5215397, 1.5133867999999997 43.5215782, 1.5133761000000001 43.52236289999999, 1.5134072 43.52313229999999, 1.5134638 43.523637799999996, 1.513576 43.523900899999994));;footway;1;50.0;;;yes;;;;;
roads.1760;MULTILINESTRING ((1.513576 43.523900899999994, 1.5134638 43.523637799999996, 1.5134072 43.52313229999999, 1.5133761000000001 43.52236289999999, 1.5133867999999997 43.5215782, 1.5133964 43.5215397));;footway;1;50.0;;;yes;;;;;
roads.1761;MULTILINESTRING ((1.513576 43.523900899999994, 1.5138771999999998 43.5245454));;footway;1;50.0;;;yes;;;;;
roads.1762;MULTILINESTRING ((1.5138771999999998 43.5245454, 1.513576 43.523900899999994));;footway;1;50.0;;;yes;;;;;
roads.1763;MULTILINESTRING ((1.5138771999999998 43.5245454, 1.5141817999999998 43.524842099999994, 1.5143909 43.52510519999999, 1.5145805999999997 43.5253036, 1.5147148 43.52539999999998, 1.5148706 43.52549520000001, 1.5149769 43.52557279999999, 1.5150885999999997 43.525698999999996, 1.5151725 43.5258066, 1.5151689 43.5259167));;footway;1;50.0;;;yes;;;;;
roads.1764;MULTILINESTRING ((1.5151689 43.5259167, 1.5151725 43.5258066, 1.5150885999999997 43.525698999999996, 1.5149769 43.52557279999999, 1.5148706 43.52549520000001, 1.5147148 43.52539999999998, 1.5145805999999997 43.5253036, 1.5143909 43.52510519999999, 1.5141817999999998 43.524842099999994, 1.5138771999999998 43.5245454));;footway;1;50.0;;;yes;;;;;
roads.1765;MULTILINESTRING ((1.5094097999999998 43.5269929, 1.510141 43.5266437, 1.5109301999999998 43.526415299999975, 1.512018 43.526205799999985, 1.5138915000000002 43.52613549999998, 1.5148389000000002 43.526033599999984, 1.5152947000000003 43.52596279999998));;footway;1;50.0;;;;;;;;
roads.1766;MULTILINESTRING ((1.5152947000000003 43.52596279999998, 1.5148389000000002 43.526033599999984, 1.5138915000000002 43.52613549999998, 1.512018 43.526205799999985, 1.5109301999999998 43.526415299999975, 1.510141 43.5266437, 1.5094097999999998 43.5269929));;footway;1;50.0;;;;;;;;
roads.1767;MULTILINESTRING ((1.5152947000000003 43.52596279999998, 1.5151689 43.5259167));;footway;1;50.0;;;;;;;;
roads.1768;MULTILINESTRING ((1.5151689 43.5259167, 1.5152947000000003 43.52596279999998));;footway;1;50.0;;;;;;;;
roads.1769;MULTILINESTRING ((1.5138771999999998 43.5245454, 1.5137916999999999 43.52449330000001, 1.5135388000000003 43.5242841));;footway;1;50.0;;;yes;;;;;
roads.1770;MULTILINESTRING ((1.5135388000000003 43.5242841, 1.5137916999999999 43.52449330000001, 1.5138771999999998 43.5245454));;footway;1;50.0;;;yes;;;;;
roads.1771;MULTILINESTRING ((1.5135388000000003 43.5242841, 1.5135385999999997 43.524023899999996, 1.513576 43.523900899999994));;footway;1;50.0;;;yes;;;;;
roads.1772;MULTILINESTRING ((1.513576 43.523900899999994, 1.5135385999999997 43.524023899999996, 1.5135388000000003 43.5242841));;footway;1;50.0;;;yes;;;;;
roads.1773;MULTILINESTRING ((1.5147352999999997 43.5258857, 1.5143896999999997 43.525464099999986));;footway;1;50.0;;;;;;;;
roads.1774;MULTILINESTRING ((1.5143896999999997 43.525464099999986, 1.5147352999999997 43.5258857));;footway;1;50.0;;;;;;;;
roads.1775;MULTILINESTRING ((1.5143896999999997 43.525464099999986, 1.5135388000000003 43.5242841));;footway;1;50.0;;;;;;;;
roads.1776;MULTILINESTRING ((1.5135388000000003 43.5242841, 1.5143896999999997 43.525464099999986));;footway;1;50.0;;;;;;;;
roads.1777;MULTILINESTRING ((1.5135388000000003 43.5242841, 1.5133003000000003 43.524388899999984));;footway;1;50.0;;;;;;;;
roads.1778;MULTILINESTRING ((1.5133003000000003 43.524388899999984, 1.5135388000000003 43.5242841));;footway;1;50.0;;;;;;;;
roads.1779;MULTILINESTRING ((1.5133003000000003 43.524388899999984, 1.5130978 43.52448119999999));;steps;1;50.0;;;;;;;;
roads.1780;MULTILINESTRING ((1.5130978 43.52448119999999, 1.5133003000000003 43.524388899999984));;steps;1;50.0;;;;;;;;
roads.1781;MULTILINESTRING ((1.5138599000000001 43.525532699999985, 1.5140268 43.525573699999995, 1.514124 43.52558109999999, 1.5141580000000001 43.525577399999996));;residential;1;50.0;;;;;;;;
roads.1782;MULTILINESTRING ((1.5141580000000001 43.525577399999996, 1.514124 43.52558109999999, 1.5140268 43.525573699999995, 1.5138599000000001 43.525532699999985));;residential;1;50.0;;;;;;;;
roads.1783;MULTILINESTRING ((1.5151689 43.5259167, 1.514933 43.525872599999985, 1.5147352999999997 43.5258857));;track;1;50.0;;;;;;;;
roads.1784;MULTILINESTRING ((1.5147352999999997 43.5258857, 1.514933 43.525872599999985, 1.5151689 43.5259167));;track;1;50.0;;;;;;;;
roads.1785;MULTILINESTRING ((1.5147352999999997 43.5258857, 1.5139157000000003 43.52600619999999, 1.5126729 43.526034799999984));;track;1;50.0;;;;;;;;
roads.1786;MULTILINESTRING ((1.5126729 43.526034799999984, 1.5139157000000003 43.52600619999999, 1.5147352999999997 43.5258857));;track;1;50.0;;;;;;;;
roads.1787;MULTILINESTRING ((1.5126729 43.526034799999984, 1.5118157000000003 43.5261122));;track;1;50.0;;;;;;;;
roads.1788;MULTILINESTRING ((1.5118157000000003 43.5261122, 1.5126729 43.526034799999984));;track;1;50.0;;;;;;;;
roads.1789;MULTILINESTRING ((1.5118157000000003 43.5261122, 1.5107117 43.5263243, 1.5102011000000002 43.52647509999998, 1.5097719000000003 43.526624500000004, 1.5095519 43.526718499999994, 1.5092908 43.52674279999998));;track;1;50.0;;;;;;;;
roads.1790;MULTILINESTRING ((1.5092908 43.52674279999998, 1.5095519 43.526718499999994, 1.5097719000000003 43.526624500000004, 1.5102011000000002 43.52647509999998, 1.5107117 43.5263243, 1.5118157000000003 43.5261122));;track;1;50.0;;;;;;;;
roads.1791;MULTILINESTRING ((1.5118157000000003 43.5261122, 1.5114863999999995 43.52572319999999));;track;1;50.0;;;;;;;;
roads.1792;MULTILINESTRING ((1.5114863999999995 43.52572319999999, 1.5118157000000003 43.5261122));;track;1;50.0;;;;;;;;
roads.1793;MULTILINESTRING ((1.5126729 43.526034799999984, 1.5127139000000003 43.52568899999999));;footway;1;50.0;;;;;;;;
roads.1794;MULTILINESTRING ((1.5127139000000003 43.52568899999999, 1.5126729 43.526034799999984));;footway;1;50.0;;;;;;;;
roads.1795;MULTILINESTRING ((1.5070948000000002 43.52595889999998, 1.5054232999999997 43.52527599999999));;footway;1;50.0;;;;;;;;
roads.1796;MULTILINESTRING ((1.5054232999999997 43.52527599999999, 1.5070948000000002 43.52595889999998));;footway;1;50.0;;;;;;;;
roads.1797;MULTILINESTRING ((1.5054232999999997 43.52527599999999, 1.5042937999999997 43.52485600000001));;footway;1;50.0;;;;;;;;
roads.1798;MULTILINESTRING ((1.5042937999999997 43.52485600000001, 1.5054232999999997 43.52527599999999));;footway;1;50.0;;;;;;;;
roads.1799;MULTILINESTRING ((1.5042937999999997 43.52485600000001, 1.5027164 43.525360199999994));;footway;1;50.0;;;;;;;;
roads.1800;MULTILINESTRING ((1.5027164 43.525360199999994, 1.5042937999999997 43.52485600000001));;footway;1;50.0;;;;;;;;
roads.1801;MULTILINESTRING ((1.5027164 43.525360199999994, 1.5025351 43.52511219999999));;footway;1;50.0;;;;;;;;
roads.1802;MULTILINESTRING ((1.5025351 43.52511219999999, 1.5027164 43.525360199999994));;footway;1;50.0;;;;;;;;
roads.1803;MULTILINESTRING ((1.5042937999999997 43.52485600000001, 1.5039277 43.5245908));;footway;1;50.0;;;;;;;;
roads.1804;MULTILINESTRING ((1.5039277 43.5245908, 1.5042937999999997 43.52485600000001));;footway;1;50.0;;;;;;;;
roads.1805;MULTILINESTRING ((1.5054232999999997 43.52527599999999, 1.5055909 43.52497180000001));;footway;1;50.0;;;;;;;;
roads.1806;MULTILINESTRING ((1.5055909 43.52497180000001, 1.5054232999999997 43.52527599999999));;footway;1;50.0;;;;;;;;
roads.1807;MULTILINESTRING ((1.5070948000000002 43.52595889999998, 1.5073069 43.5256899));;service;1;50.0;;;;;;;;
roads.1808;MULTILINESTRING ((1.5073069 43.5256899, 1.5070948000000002 43.52595889999998));;service;1;50.0;;;;;;;;
roads.1809;MULTILINESTRING ((1.5116799 43.521150799999994, 1.5122193 43.521157999999986));;cycleway;1;50.0;;;;;;;;
roads.1810;MULTILINESTRING ((1.5122193 43.521157999999986, 1.5116799 43.521150799999994));;cycleway;1;50.0;;;;;;;;
roads.1811;MULTILINESTRING ((1.5122193 43.521157999999986, 1.5125233999999999 43.5211629, 1.5129653999999997 43.52116849999999, 1.5132017 43.521165499999995, 1.5132944 43.52108899999999, 1.5134065 43.52099859999999, 1.5134455 43.520968399999994, 1.5135209 43.52093739999999));;cycleway;1;50.0;;;;;;;;
roads.1812;MULTILINESTRING ((1.5135209 43.52093739999999, 1.5134455 43.520968399999994, 1.5134065 43.52099859999999, 1.5132944 43.52108899999999, 1.5132017 43.521165499999995, 1.5129653999999997 43.52116849999999, 1.5125233999999999 43.5211629, 1.5122193 43.521157999999986));;cycleway;1;50.0;;;;;;;;
roads.1813;MULTILINESTRING ((1.5135209 43.52093739999999, 1.5136293 43.52092379999997, 1.5137715 43.5206846));;cycleway;1;50.0;;;;;;;;
roads.1814;MULTILINESTRING ((1.5137715 43.5206846, 1.5136293 43.52092379999997, 1.5135209 43.52093739999999));;cycleway;1;50.0;;;;;;;;
roads.1815;MULTILINESTRING ((1.5137715 43.5206846, 1.5139297000000003 43.5204162));;cycleway;1;50.0;;;;;;;;
roads.1816;MULTILINESTRING ((1.5139297000000003 43.5204162, 1.5137715 43.5206846));;cycleway;1;50.0;;;;;;;;
roads.1817;MULTILINESTRING ((1.5071760000000003 43.518574199999996, 1.5069167999999997 43.51849379999998));;residential;1;50.0;;;;;;;;
roads.1818;MULTILINESTRING ((1.5069167999999997 43.51849379999998, 1.5071760000000003 43.518574199999996));;residential;1;50.0;;;;;;;;
roads.1819;MULTILINESTRING ((1.5069167999999997 43.51849379999998, 1.506632 43.51842009999999));;residential;1;50.0;;;;;;;;
roads.1820;MULTILINESTRING ((1.506632 43.51842009999999, 1.5069167999999997 43.51849379999998));;residential;1;50.0;;;;;;;;
roads.1821;MULTILINESTRING ((1.506632 43.51842009999999, 1.5063080999999998 43.51833409999998));;residential;1;50.0;;;;;;;;
roads.1822;MULTILINESTRING ((1.5063080999999998 43.51833409999998, 1.506632 43.51842009999999));;residential;1;50.0;;;;;;;;
roads.1823;MULTILINESTRING ((1.5063080999999998 43.51833409999998, 1.5062323 43.51832279999999, 1.5061612999999998 43.5183199, 1.5060835 43.518323799999976, 1.5060097000000001 43.5183287, 1.5059805 43.51833359999999));;residential;1;50.0;;;;;;;;
roads.1824;MULTILINESTRING ((1.5059805 43.51833359999999, 1.5060097000000001 43.5183287, 1.5060835 43.518323799999976, 1.5061612999999998 43.5183199, 1.5062323 43.51832279999999, 1.5063080999999998 43.51833409999998));;residential;1;50.0;;;;;;;;
roads.1825;MULTILINESTRING ((1.5059805 43.51833359999999, 1.5059224999999998 43.51834329999999, 1.5058189 43.51836379999998));;residential;1;50.0;;;;;;;;
roads.1826;MULTILINESTRING ((1.5058189 43.51836379999998, 1.5059224999999998 43.51834329999999, 1.5059805 43.51833359999999));;residential;1;50.0;;;;;;;;
roads.1827;MULTILINESTRING ((1.5055527 43.51852949999997, 1.505631 43.518511000000004, 1.5058189 43.51836379999998));;footway;1;50.0;;;;;;;;
roads.1828;MULTILINESTRING ((1.5058189 43.51836379999998, 1.505631 43.518511000000004, 1.5055527 43.51852949999997));;footway;1;50.0;;;;;;;;
roads.1829;MULTILINESTRING ((1.5013189 43.515975800000014, 1.5013636000000004 43.515890299999995));;residential;1;50.0;;;;;;;;
roads.1830;MULTILINESTRING ((1.5013636000000004 43.515890299999995, 1.5013189 43.515975800000014));;residential;1;50.0;;;;;;;;
roads.1831;MULTILINESTRING ((1.5013636000000004 43.515890299999995, 1.5014889 43.5157201, 1.5016932999999997 43.515426500000004, 1.5017011 43.51534610000001, 1.5016939000000002 43.5153011));;residential;1;50.0;;;;;;;;
roads.1832;MULTILINESTRING ((1.5016939000000002 43.5153011, 1.5017011 43.51534610000001, 1.5016932999999997 43.515426500000004, 1.5014889 43.5157201, 1.5013636000000004 43.515890299999995));;residential;1;50.0;;;;;;;;
roads.1833;MULTILINESTRING ((1.5016939000000002 43.5153011, 1.5016371999999996 43.51523649999998));;residential;1;50.0;;;;;;;;
roads.1834;MULTILINESTRING ((1.5016371999999996 43.51523649999998, 1.5016939000000002 43.5153011));;residential;1;50.0;;;;;;;;
roads.1835;MULTILINESTRING ((1.5016371999999996 43.51523649999998, 1.501585 43.515177099999995));;residential;1;50.0;;;;;;;;
roads.1836;MULTILINESTRING ((1.501585 43.515177099999995, 1.5016371999999996 43.51523649999998));;residential;1;50.0;;;;;;;;
roads.1837;MULTILINESTRING ((1.5013189 43.515975800000014, 1.5000950000000002 43.51566899999999));;residential;1;50.0;yes;;;;;;;
roads.1838;MULTILINESTRING ((1.5007725 43.51704099999999, 1.5014023999999997 43.5172196));;residential;1;50.0;;;;;;;;
roads.1839;MULTILINESTRING ((1.5014023999999997 43.5172196, 1.5007725 43.51704099999999));;residential;1;50.0;;;;;;;;
roads.1840;MULTILINESTRING ((1.5014023999999997 43.5172196, 1.5017646999999998 43.51733050000001, 1.5019183 43.51737279999999));;residential;1;50.0;;;;;;;;
roads.1841;MULTILINESTRING ((1.5019183 43.51737279999999, 1.5017646999999998 43.51733050000001, 1.5014023999999997 43.5172196));;residential;1;50.0;;;;;;;;
roads.1842;MULTILINESTRING ((1.5002813000000002 43.51531239999999, 1.5005774999999997 43.51483889999998, 1.5005968000000003 43.51480919999999));;living_street;1;50.0;;;yes;;;;;
roads.1843;MULTILINESTRING ((1.5005968000000003 43.51480919999999, 1.5005774999999997 43.51483889999998, 1.5002813000000002 43.51531239999999));;living_street;1;50.0;;;yes;;;;;
roads.1844;MULTILINESTRING ((1.5023669999999998 43.514341399999985, 1.5021878999999998 43.51425159999999, 1.5019922999999997 43.51417339999998));;footway;1;50.0;;;yes;;;;;
roads.1845;MULTILINESTRING ((1.5019922999999997 43.51417339999998, 1.5021878999999998 43.51425159999999, 1.5023669999999998 43.514341399999985));;footway;1;50.0;;;yes;;;;;
roads.1846;MULTILINESTRING ((1.5012598000000001 43.513818500000006, 1.5014015 43.51307079999999));;footway;1;50.0;;;;;;;;
roads.1847;MULTILINESTRING ((1.5014015 43.51307079999999, 1.5012598000000001 43.513818500000006));;footway;1;50.0;;;;;;;;
roads.1848;MULTILINESTRING ((1.5016422999999999 43.51783819999998, 1.5012500999999998 43.51772729999999));;service;1;50.0;;;;;;;;
roads.1849;MULTILINESTRING ((1.5012500999999998 43.51772729999999, 1.5016422999999999 43.51783819999998));;service;1;50.0;;;;;;;;
roads.1850;MULTILINESTRING ((1.4990955 43.517826799999995, 1.4990125 43.51776850000001));;footway;1;50.0;;;;;;;;
roads.1851;MULTILINESTRING ((1.4990125 43.51776850000001, 1.4990955 43.517826799999995));;footway;1;50.0;;;;;;;;
roads.1852;MULTILINESTRING ((1.4990125 43.51776850000001, 1.4987876 43.5176136, 1.4981509 43.51742659999999, 1.498049 43.517399000000005));;footway;1;50.0;;;;;;;;
roads.1853;MULTILINESTRING ((1.498049 43.517399000000005, 1.4981509 43.51742659999999, 1.4987876 43.5176136, 1.4990125 43.51776850000001));;footway;1;50.0;;;;;;;;
roads.1854;MULTILINESTRING ((1.498049 43.517399000000005, 1.4979549 43.51736919999998, 1.4978441000000002 43.51734619999999));;footway;1;50.0;;;;;;;;
roads.1855;MULTILINESTRING ((1.4978441000000002 43.51734619999999, 1.4979549 43.51736919999998, 1.498049 43.517399000000005));;footway;1;50.0;;;;;;;;
roads.1856;MULTILINESTRING ((1.4990125 43.51776850000001, 1.4988707999999997 43.5179449, 1.4987173999999999 43.518173200000014));;footway;1;50.0;;;;;;;;
roads.1857;MULTILINESTRING ((1.4987173999999999 43.518173200000014, 1.4988707999999997 43.5179449, 1.4990125 43.51776850000001));;footway;1;50.0;;;;;;;;
roads.1858;MULTILINESTRING ((1.4981958999999998 43.51956659999998, 1.4982233 43.519529599999984));;service;1;50.0;;;;;;;;
roads.1859;MULTILINESTRING ((1.4982233 43.519529599999984, 1.4981958999999998 43.51956659999998));;service;1;50.0;;;;;;;;
roads.1860;MULTILINESTRING ((1.4982233 43.519529599999984, 1.4984189000000003 43.51922779999998, 1.4984134999999998 43.51913529999999));;service;1;50.0;;;;;;;;
roads.1861;MULTILINESTRING ((1.4984134999999998 43.51913529999999, 1.4984189000000003 43.51922779999998, 1.4982233 43.519529599999984));;service;1;50.0;;;;;;;;
roads.1862;MULTILINESTRING ((1.4984134999999998 43.51913529999999, 1.4984128000000003 43.5191242, 1.4983657 43.519069099999996, 1.4983433 43.51900719999999, 1.4983534 43.518973500000016, 1.4984286 43.51897009999998));;service;1;50.0;;;;;;;;
roads.1863;MULTILINESTRING ((1.4984286 43.51897009999998, 1.4983534 43.518973500000016, 1.4983433 43.51900719999999, 1.4983657 43.519069099999996, 1.4984128000000003 43.5191242, 1.4984134999999998 43.51913529999999));;service;1;50.0;;;;;;;;
roads.1864;MULTILINESTRING ((1.4984286 43.51897009999998, 1.498402 43.51886809999998));;service;1;50.0;;;;;;;;
roads.1865;MULTILINESTRING ((1.498402 43.51886809999998, 1.4984286 43.51897009999998));;service;1;50.0;;;;;;;;
roads.1866;MULTILINESTRING ((1.4989529 43.519532199999986, 1.4989083000000003 43.5194216, 1.4988442 43.51933459999998, 1.4988781 43.519262899999994));;service;1;50.0;;;;;;;;
roads.1867;MULTILINESTRING ((1.4988781 43.519262899999994, 1.4988442 43.51933459999998, 1.4989083000000003 43.5194216, 1.4989529 43.519532199999986));;service;1;50.0;;;;;;;;
roads.1868;MULTILINESTRING ((1.4988781 43.519262899999994, 1.4989509 43.51916790000001, 1.499233 43.51907729999999, 1.4990848999999995 43.51890170000001, 1.4991249000000002 43.5187879, 1.4988941 43.51863599999998, 1.4988457000000002 43.5186145));;footway;1;50.0;;;;;;;;
roads.1869;MULTILINESTRING ((1.4988457000000002 43.5186145, 1.4988941 43.51863599999998, 1.4991249000000002 43.5187879, 1.4990848999999995 43.51890170000001, 1.499233 43.51907729999999, 1.4989509 43.51916790000001, 1.4988781 43.519262899999994));;footway;1;50.0;;;;;;;;
roads.1870;MULTILINESTRING ((1.4970152 43.51905949999999, 1.4969660999999999 43.51904319999998, 1.4968507000000002 43.51900789999998));;footway;1;50.0;;;;;;;;
roads.1871;MULTILINESTRING ((1.4968507000000002 43.51900789999998, 1.4969660999999999 43.51904319999998, 1.4970152 43.51905949999999));;footway;1;50.0;;;;;;;;
roads.1872;MULTILINESTRING ((1.4970152 43.51905949999999, 1.4969764999999997 43.51909639999998, 1.4969122999999998 43.5191728, 1.496864 43.519266899999984, 1.4964228 43.5200063));;cycleway;1;50.0;;;;;;;;
roads.1873;MULTILINESTRING ((1.4964228 43.5200063, 1.496864 43.519266899999984, 1.4969122999999998 43.5191728, 1.4969764999999997 43.51909639999998, 1.4970152 43.51905949999999));;cycleway;1;50.0;;;;;;;;
roads.1874;MULTILINESTRING ((1.4964228 43.5200063, 1.4963215 43.52017609999999, 1.4962331000000002 43.52041010000001, 1.4961568 43.5204556));;cycleway;1;50.0;;;;;;;;
roads.1875;MULTILINESTRING ((1.4961568 43.5204556, 1.4962331000000002 43.52041010000001, 1.4963215 43.52017609999999, 1.4964228 43.5200063));;cycleway;1;50.0;;;;;;;;
roads.1876;MULTILINESTRING ((1.4950417999999999 43.522107999999996, 1.4951577000000003 43.52193569999999));;primary;1;50.0;;;;;;;;lane
roads.1877;MULTILINESTRING ((1.4951577000000003 43.52193569999999, 1.4950417999999999 43.522107999999996));;primary;1;50.0;;;;;;;;lane
roads.1878;MULTILINESTRING ((1.4951577000000003 43.52193569999999, 1.4951935 43.52188239999998, 1.4956399000000002 43.521059900000004));;primary;1;50.0;;;;;;;;lane
roads.1879;MULTILINESTRING ((1.4956399000000002 43.521059900000004, 1.4951935 43.52188239999998, 1.4951577000000003 43.52193569999999));;primary;1;50.0;;;;;;;;lane
roads.1880;MULTILINESTRING ((1.4956399000000002 43.521059900000004, 1.4957366 43.520897199999986));;primary;1;50.0;;;;;;;;lane
roads.1881;MULTILINESTRING ((1.4957366 43.520897199999986, 1.4956399000000002 43.521059900000004));;primary;1;50.0;;;;;;;;lane
roads.1882;MULTILINESTRING ((1.4960295 43.5204042, 1.4960673 43.52034079999999));;primary;1;50.0;;;;;;;;
roads.1883;MULTILINESTRING ((1.4960673 43.52034079999999, 1.4960295 43.5204042));;primary;1;50.0;;;;;;;;
roads.1884;MULTILINESTRING ((1.4960673 43.52034079999999, 1.4965002 43.5196155));;primary;1;50.0;;;;;;;;
roads.1885;MULTILINESTRING ((1.4965002 43.5196155, 1.4960673 43.52034079999999));;primary;1;50.0;;;;;;;;
roads.1886;MULTILINESTRING ((1.4965002 43.5196155, 1.4967183 43.519236200000016));;primary;1;50.0;;;;;;;;
roads.1887;MULTILINESTRING ((1.4967183 43.519236200000016, 1.4965002 43.5196155));;primary;1;50.0;;;;;;;;
roads.1888;MULTILINESTRING ((1.4967183 43.519236200000016, 1.4967815 43.51913639999999, 1.4968507000000002 43.51900789999998));;primary;1;50.0;;;;;;;;
roads.1889;MULTILINESTRING ((1.4968507000000002 43.51900789999998, 1.4967815 43.51913639999999, 1.4967183 43.519236200000016));;primary;1;50.0;;;;;;;;
roads.1890;MULTILINESTRING ((1.4968507000000002 43.51900789999998, 1.4972551000000005 43.51829929999999));;primary;1;50.0;;;;;;;;
